letter_id,offer_or_rejection,job,start_date,next_steps,rejection_date,denial_reason
8993,Rejection,Assistant Professor,2011-10-24 05:07:32,Awaiting Response,2022-11-18 11:17:17,Incomplete Application
8994,Rejection,Professor,2023-11-10 08:47:51,Awaiting Response,2013-11-11 21:01:59,Incomplete Application
8995,Rejection,Professor,2014-08-13 22:18:54,Awaiting Response,2001-07-03 00:20:26,Position Filled
8996,Rejection,Professor,2003-12-21 18:39:05,Awaiting Response,2020-01-26 07:44:16,Incomplete Application
8997,Offer,Professor,2001-01-18 03:09:40,Awaiting Response,2000-09-26 23:03:31,Incomplete Application
8998,Rejection,Assistant Professor,2001-07-02 18:39:55,Awaiting Response,2004-01-16 14:03:09,Not Qualified
8999,Offer,Professor,2017-07-21 09:51:37,Awaiting Response,2004-12-06 10:51:13,Incomplete Application
9000,Rejection,Assistant Professor,2017-02-23 04:32:10,Awaiting Response,2008-07-22 22:58:25,Position Filled
9001,Rejection,Professor,2015-07-09 03:09:50,Awaiting Response,2009-10-05 22:23:35,Position Filled
9002,Offer,Assistant Professor,2005-07-12 19:59:00,Awaiting Response,2020-10-04 09:31:23,Position Filled
9003,Rejection,Assistant Professor,2001-08-18 10:05:46,Awaiting Response,2007-07-27 20:55:47,Incomplete Application
9004,Offer,Associate Professor,2002-07-08 10:04:41,Awaiting Response,2010-03-10 02:09:54,Position Filled
9005,Rejection,Associate Professor,2014-06-07 23:18:08,Awaiting Response,2023-07-28 22:45:34,Position Filled
9006,Rejection,Professor,2001-11-07 21:23:58,Awaiting Response,2017-10-02 12:20:10,Incomplete Application
9007,Rejection,Associate Professor,2007-02-09 05:39:30,Awaiting Response,2009-10-25 10:08:06,Incomplete Application
9008,Offer,Professor,2019-11-10 09:04:11,Awaiting Response,2018-07-07 12:24:19,Position Filled
9009,Offer,Associate Professor,2021-04-19 16:44:23,Awaiting Response,2008-11-25 16:10:33,Incomplete Application
9010,Rejection,Professor,2015-07-01 13:50:20,Awaiting Response,2006-09-25 03:24:16,Position Filled
9011,Rejection,Professor,2007-11-28 01:05:34,Awaiting Response,2017-01-13 17:39:16,Position Filled
9012,Offer,Professor,2022-05-13 14:31:48,Awaiting Response,2020-02-20 06:43:23,Not Qualified
9013,Offer,Assistant Professor,2016-10-15 21:49:24,Awaiting Response,2005-05-28 00:01:54,Not Qualified
9014,Rejection,Professor,2017-07-09 15:31:28,Awaiting Response,2002-03-01 06:32:29,Not Qualified
9015,Offer,Professor,2008-05-18 11:57:17,Awaiting Response,2021-09-16 05:14:32,Position Filled
9016,Rejection,Associate Professor,2022-08-21 10:03:07,Awaiting Response,2008-06-17 02:18:46,Incomplete Application
9017,Rejection,Associate Professor,2019-07-08 22:03:50,Awaiting Response,2005-02-10 05:37:25,Incomplete Application
9018,Offer,Assistant Professor,2018-03-26 06:28:34,Awaiting Response,2009-08-19 08:24:11,Position Filled
9019,Rejection,Associate Professor,2011-12-18 03:03:06,Awaiting Response,2020-05-26 00:21:33,Position Filled
9020,Offer,Associate Professor,2016-08-10 06:41:53,Awaiting Response,2011-11-11 07:04:52,Position Filled
9021,Offer,Assistant Professor,2016-08-19 23:48:47,Awaiting Response,2007-12-15 08:31:29,Position Filled
9022,Rejection,Professor,2019-01-07 06:19:11,Awaiting Response,2005-06-24 14:19:39,Position Filled
9023,Offer,Professor,2022-03-23 08:15:16,Awaiting Response,2016-07-17 19:10:29,Not Qualified
9024,Offer,Professor,2003-11-02 14:40:29,Awaiting Response,2004-12-19 01:38:43,Not Qualified
9025,Rejection,Professor,2014-04-05 16:32:21,Awaiting Response,2006-01-21 02:51:51,Not Qualified
9026,Rejection,Professor,2013-11-26 02:52:36,Awaiting Response,2020-10-14 12:20:57,Not Qualified
9027,Offer,Assistant Professor,2012-08-28 00:29:08,Awaiting Response,2007-08-15 03:34:55,Position Filled
9028,Offer,Assistant Professor,2009-06-17 23:55:22,Awaiting Response,2007-09-15 07:17:49,Incomplete Application
9029,Offer,Associate Professor,2018-03-02 16:58:05,Awaiting Response,2013-04-14 20:20:48,Position Filled
9030,Offer,Professor,2005-10-05 08:15:02,Awaiting Response,2018-12-02 12:32:32,Not Qualified
9031,Offer,Associate Professor,2006-05-17 08:52:01,Awaiting Response,2023-08-19 12:21:18,Incomplete Application
9032,Offer,Assistant Professor,2001-11-09 01:09:46,Awaiting Response,2021-04-24 10:30:12,Incomplete Application
9033,Rejection,Associate Professor,2011-02-14 09:43:09,Awaiting Response,2004-10-16 11:44:15,Not Qualified
9034,Offer,Professor,2020-02-16 04:51:54,Awaiting Response,2003-02-16 08:47:03,Incomplete Application
9035,Offer,Associate Professor,2022-04-19 13:23:39,Awaiting Response,2009-03-21 17:18:12,Incomplete Application
9036,Rejection,Assistant Professor,2022-09-13 14:32:50,Awaiting Response,2019-04-16 04:33:14,Incomplete Application
9037,Offer,Assistant Professor,2007-03-05 21:25:45,Awaiting Response,2012-09-03 13:30:53,Position Filled
9038,Rejection,Professor,2018-02-27 19:28:11,Awaiting Response,2009-02-25 08:34:58,Not Qualified
9039,Offer,Professor,2019-01-17 23:01:33,Awaiting Response,2003-04-18 20:04:51,Position Filled
9040,Offer,Professor,2003-01-17 14:25:07,Awaiting Response,2005-11-05 15:56:13,Incomplete Application
9041,Offer,Associate Professor,2004-10-22 12:14:51,Awaiting Response,2014-10-25 04:04:08,Not Qualified
9042,Offer,Associate Professor,2006-03-13 06:40:52,Awaiting Response,2009-04-09 13:32:05,Incomplete Application
9043,Offer,Associate Professor,2003-12-22 01:38:20,Awaiting Response,2004-11-05 18:57:44,Not Qualified
9044,Offer,Professor,2022-01-23 16:22:22,Awaiting Response,2018-02-13 05:01:13,Incomplete Application
9045,Offer,Associate Professor,2016-07-02 02:49:15,Awaiting Response,2005-02-12 10:43:40,Not Qualified
9046,Offer,Assistant Professor,2009-11-26 20:22:21,Awaiting Response,2000-06-26 09:36:07,Incomplete Application
9047,Rejection,Assistant Professor,2021-11-19 12:17:05,Awaiting Response,2023-12-03 19:10:32,Incomplete Application
9048,Offer,Associate Professor,2005-03-16 16:14:14,Awaiting Response,2004-06-10 03:12:00,Not Qualified
9049,Offer,Professor,2023-01-20 15:40:21,Awaiting Response,2020-07-08 17:45:17,Not Qualified
9050,Rejection,Associate Professor,2017-09-17 04:21:46,Awaiting Response,2005-12-13 04:51:19,Position Filled
9051,Offer,Associate Professor,2006-03-19 13:55:28,Awaiting Response,2018-09-02 15:56:58,Position Filled
9052,Offer,Associate Professor,2000-08-15 10:36:33,Awaiting Response,2006-10-10 10:20:55,Incomplete Application
9053,Offer,Professor,2010-12-17 01:44:31,Awaiting Response,2007-12-15 14:36:34,Not Qualified
9054,Rejection,Assistant Professor,2005-02-04 01:16:34,Awaiting Response,2022-02-09 00:11:43,Position Filled
9055,Rejection,Assistant Professor,2013-03-11 10:56:33,Awaiting Response,2005-01-07 13:31:37,Incomplete Application
9056,Rejection,Assistant Professor,2017-06-27 03:51:35,Awaiting Response,2014-12-04 09:51:44,Incomplete Application
9057,Rejection,Associate Professor,2015-10-20 15:48:56,Awaiting Response,2002-12-02 17:06:41,Incomplete Application
9058,Rejection,Assistant Professor,2021-07-06 09:11:18,Awaiting Response,2022-06-25 01:43:22,Not Qualified
9059,Offer,Associate Professor,2007-09-24 16:24:12,Awaiting Response,2023-09-09 03:01:38,Position Filled
9060,Offer,Professor,2006-03-16 10:01:07,Awaiting Response,2003-06-22 16:36:48,Not Qualified
9061,Rejection,Professor,2017-02-05 23:24:40,Awaiting Response,2005-04-18 21:11:50,Incomplete Application
9062,Rejection,Assistant Professor,2016-07-11 11:50:04,Awaiting Response,2019-08-14 23:01:58,Not Qualified
9063,Rejection,Professor,2018-06-03 04:49:56,Awaiting Response,2013-12-13 05:26:11,Not Qualified
9064,Offer,Assistant Professor,2016-02-16 12:12:31,Awaiting Response,2000-08-21 17:32:41,Position Filled
9065,Rejection,Associate Professor,2008-09-25 06:47:07,Awaiting Response,2001-03-17 12:49:26,Incomplete Application
9066,Rejection,Associate Professor,2020-01-09 13:08:37,Awaiting Response,2012-02-12 02:41:41,Position Filled
9067,Rejection,Assistant Professor,2008-09-18 11:47:15,Awaiting Response,2014-10-17 17:30:29,Position Filled
9068,Rejection,Professor,2009-07-23 11:47:38,Awaiting Response,2022-10-14 14:31:09,Not Qualified
9069,Rejection,Professor,2012-02-12 13:18:03,Awaiting Response,2010-04-19 14:28:23,Not Qualified
9070,Offer,Professor,2001-02-24 13:06:35,Awaiting Response,2003-01-09 07:09:52,Incomplete Application
9071,Offer,Professor,2012-09-09 06:20:26,Awaiting Response,2008-08-05 21:56:45,Not Qualified
9072,Rejection,Professor,2014-11-28 14:00:10,Awaiting Response,2002-07-20 23:33:53,Position Filled
9073,Rejection,Assistant Professor,2003-01-25 17:51:44,Awaiting Response,2020-11-14 03:24:47,Incomplete Application
9074,Offer,Assistant Professor,2017-06-21 22:51:37,Awaiting Response,2013-05-19 03:53:39,Incomplete Application
9075,Offer,Assistant Professor,2008-08-05 14:08:04,Awaiting Response,2022-10-13 01:16:39,Incomplete Application
9076,Rejection,Associate Professor,2016-06-04 12:53:12,Awaiting Response,2000-11-11 12:27:33,Position Filled
9077,Offer,Assistant Professor,2023-07-08 03:13:08,Awaiting Response,2016-05-13 17:45:34,Position Filled
9078,Offer,Assistant Professor,2004-11-16 23:43:42,Awaiting Response,2010-06-26 04:13:15,Not Qualified
9079,Rejection,Associate Professor,2009-03-22 04:31:55,Awaiting Response,2005-05-26 12:12:37,Position Filled
9080,Rejection,Assistant Professor,2020-05-11 03:21:28,Awaiting Response,2004-06-22 01:13:34,Position Filled
9081,Rejection,Professor,2000-05-06 12:02:48,Awaiting Response,2016-10-09 11:59:53,Not Qualified
9082,Offer,Associate Professor,2020-11-28 14:45:26,Awaiting Response,2016-09-28 18:01:34,Not Qualified
9083,Rejection,Assistant Professor,2002-11-17 01:00:32,Awaiting Response,2022-12-09 19:08:46,Position Filled
9084,Offer,Professor,2008-01-28 13:22:13,Awaiting Response,2007-02-05 09:13:54,Incomplete Application
9085,Rejection,Professor,2010-02-03 22:06:46,Awaiting Response,2017-03-09 15:59:56,Incomplete Application
9086,Offer,Professor,2016-03-04 10:15:49,Awaiting Response,2018-09-19 00:31:49,Incomplete Application
9087,Offer,Associate Professor,2016-08-27 18:25:16,Awaiting Response,2003-06-17 09:13:41,Position Filled
9088,Offer,Assistant Professor,2014-07-22 08:57:22,Awaiting Response,2002-11-09 06:33:26,Incomplete Application
9089,Rejection,Associate Professor,2002-01-22 09:09:54,Awaiting Response,2021-02-11 20:00:27,Position Filled
9090,Offer,Professor,2002-09-25 15:18:12,Awaiting Response,2003-08-26 00:14:19,Incomplete Application
9091,Offer,Professor,2015-05-10 16:10:27,Awaiting Response,2019-12-16 10:00:18,Not Qualified
9092,Rejection,Assistant Professor,2009-09-28 15:57:19,Awaiting Response,2004-11-23 05:22:50,Position Filled
9093,Rejection,Assistant Professor,2008-09-25 20:16:15,Awaiting Response,2019-04-06 09:01:12,Not Qualified
9094,Rejection,Assistant Professor,2002-05-08 04:16:58,Awaiting Response,2011-08-21 02:31:29,Not Qualified
9095,Rejection,Professor,2016-02-01 22:09:59,Awaiting Response,2003-07-11 09:23:30,Not Qualified
9096,Offer,Associate Professor,2015-10-12 12:46:22,Awaiting Response,2007-02-18 06:03:32,Position Filled
9097,Offer,Professor,2005-04-13 17:36:43,Awaiting Response,2006-05-16 02:18:43,Position Filled
9098,Offer,Associate Professor,2022-07-06 15:21:30,Awaiting Response,2014-09-01 01:30:30,Position Filled
9099,Rejection,Assistant Professor,2014-01-25 11:43:16,Awaiting Response,2018-02-28 04:32:31,Position Filled
9100,Offer,Assistant Professor,2009-06-02 10:07:58,Awaiting Response,2001-04-06 22:50:35,Position Filled
9101,Offer,Associate Professor,2010-03-13 13:28:04,Awaiting Response,2017-01-14 05:59:59,Position Filled
9102,Rejection,Assistant Professor,2011-07-05 06:49:28,Awaiting Response,2005-02-20 20:53:21,Not Qualified
9103,Offer,Professor,2017-08-24 17:10:16,Awaiting Response,2019-08-20 12:44:14,Incomplete Application
9104,Rejection,Professor,2013-08-09 02:04:23,Awaiting Response,2013-03-25 04:43:08,Position Filled
9105,Offer,Assistant Professor,2005-07-07 04:29:45,Awaiting Response,2020-04-25 23:47:28,Incomplete Application
9106,Rejection,Associate Professor,2019-07-16 19:18:38,Awaiting Response,2013-10-18 11:15:36,Position Filled
9107,Offer,Associate Professor,2013-09-28 07:10:05,Awaiting Response,2021-11-07 17:05:44,Position Filled
9108,Rejection,Assistant Professor,2019-11-06 16:21:57,Awaiting Response,2015-03-13 06:09:17,Position Filled
9109,Offer,Professor,2001-08-08 08:57:29,Awaiting Response,2009-07-10 13:00:51,Not Qualified
9110,Offer,Assistant Professor,2020-06-06 08:55:08,Awaiting Response,2019-03-11 04:35:21,Not Qualified
9111,Offer,Professor,2006-10-05 15:55:04,Awaiting Response,2022-08-20 04:47:09,Incomplete Application
9112,Rejection,Assistant Professor,2006-05-09 07:52:21,Awaiting Response,2005-03-08 19:56:23,Incomplete Application
9113,Offer,Associate Professor,2019-06-17 19:58:58,Awaiting Response,2021-04-28 11:41:40,Position Filled
9114,Rejection,Professor,2002-07-20 14:12:37,Awaiting Response,2002-04-17 22:10:59,Incomplete Application
9115,Offer,Assistant Professor,2014-09-08 23:06:48,Awaiting Response,2007-03-27 12:20:16,Position Filled
9116,Rejection,Assistant Professor,2016-02-27 19:07:25,Awaiting Response,2019-10-06 02:58:35,Not Qualified
9117,Rejection,Professor,2022-11-14 07:01:59,Awaiting Response,2000-06-17 14:20:40,Not Qualified
9118,Offer,Assistant Professor,2009-08-01 09:01:27,Awaiting Response,2016-04-25 05:40:40,Position Filled
9119,Offer,Associate Professor,2023-09-05 15:25:20,Awaiting Response,2000-11-22 08:14:22,Not Qualified
9120,Rejection,Professor,2022-11-21 16:49:35,Awaiting Response,2015-08-26 17:48:53,Position Filled
9121,Offer,Associate Professor,2009-10-13 21:00:48,Awaiting Response,2010-02-25 00:31:55,Not Qualified
9122,Rejection,Assistant Professor,2011-03-25 10:59:44,Awaiting Response,2015-11-03 17:27:05,Position Filled
9123,Rejection,Associate Professor,2009-08-28 12:56:21,Awaiting Response,2003-11-03 19:28:21,Incomplete Application
9124,Offer,Assistant Professor,2013-12-27 19:22:46,Awaiting Response,2022-07-17 22:35:31,Incomplete Application
9125,Rejection,Professor,2008-11-05 10:05:08,Awaiting Response,2004-01-11 03:33:56,Position Filled
9126,Rejection,Associate Professor,2020-12-20 02:27:07,Awaiting Response,2003-01-24 02:21:02,Not Qualified
9127,Rejection,Professor,2022-06-26 02:53:11,Awaiting Response,2013-11-16 04:06:24,Not Qualified
9128,Offer,Assistant Professor,2021-10-25 21:32:45,Awaiting Response,2021-04-07 00:42:05,Not Qualified
9129,Offer,Associate Professor,2004-07-22 07:37:11,Awaiting Response,2000-11-19 14:36:45,Position Filled
9130,Offer,Assistant Professor,2023-02-02 09:10:20,Awaiting Response,2012-06-16 12:24:34,Position Filled
9131,Offer,Professor,2023-02-20 01:19:12,Awaiting Response,2014-08-17 00:37:16,Not Qualified
9132,Offer,Professor,2002-04-19 11:58:57,Awaiting Response,2020-10-13 14:32:22,Not Qualified
9133,Rejection,Associate Professor,2018-02-09 19:43:18,Awaiting Response,2001-02-11 18:02:02,Incomplete Application
9134,Rejection,Associate Professor,2010-12-03 23:53:09,Awaiting Response,2017-04-11 09:21:49,Not Qualified
9135,Rejection,Assistant Professor,2003-09-24 08:43:24,Awaiting Response,2008-07-07 12:38:19,Position Filled
9136,Offer,Associate Professor,2001-04-23 14:11:05,Awaiting Response,2009-03-17 23:13:16,Not Qualified
9137,Offer,Associate Professor,2020-11-24 03:48:48,Awaiting Response,2009-11-17 17:05:57,Position Filled
9138,Rejection,Assistant Professor,2013-11-06 22:44:47,Awaiting Response,2019-03-17 19:29:38,Not Qualified
9139,Rejection,Associate Professor,2013-02-28 00:04:39,Awaiting Response,2023-09-13 16:57:58,Position Filled
9140,Rejection,Professor,2003-02-03 12:56:49,Awaiting Response,2012-07-20 23:22:35,Position Filled
9141,Offer,Assistant Professor,2006-01-13 06:13:19,Awaiting Response,2002-10-24 13:29:50,Incomplete Application
9142,Rejection,Associate Professor,2020-03-05 03:17:38,Awaiting Response,2012-04-25 19:36:29,Incomplete Application
9143,Offer,Assistant Professor,2012-03-02 05:27:11,Awaiting Response,2013-12-14 12:42:47,Incomplete Application
9144,Rejection,Assistant Professor,2008-07-20 18:02:55,Awaiting Response,2010-12-02 14:33:38,Not Qualified
9145,Offer,Professor,2011-06-13 16:23:28,Awaiting Response,2022-02-24 08:48:15,Incomplete Application
9146,Offer,Assistant Professor,2018-08-06 18:48:24,Awaiting Response,2005-05-16 08:06:22,Incomplete Application
9147,Rejection,Assistant Professor,2017-01-08 13:50:44,Awaiting Response,2017-10-01 17:00:35,Incomplete Application
9148,Rejection,Associate Professor,2020-01-06 00:41:40,Awaiting Response,2001-02-05 13:52:50,Incomplete Application
9149,Offer,Assistant Professor,2001-10-23 17:42:51,Awaiting Response,2018-08-28 23:40:03,Not Qualified
9150,Offer,Professor,2019-06-03 17:04:09,Awaiting Response,2003-01-12 10:08:07,Incomplete Application
9151,Rejection,Associate Professor,2022-12-16 18:37:42,Awaiting Response,2006-12-02 00:41:20,Position Filled
9152,Rejection,Professor,2016-05-24 00:37:30,Awaiting Response,2011-04-11 18:46:44,Not Qualified
9153,Rejection,Associate Professor,2019-06-09 18:52:45,Awaiting Response,2009-12-22 00:01:03,Not Qualified
9154,Rejection,Associate Professor,2000-06-03 23:15:33,Awaiting Response,2004-04-01 19:08:53,Incomplete Application
9155,Offer,Assistant Professor,2001-01-21 10:21:05,Awaiting Response,2004-11-10 00:32:04,Position Filled
9156,Offer,Associate Professor,2001-07-02 11:51:05,Awaiting Response,2017-06-19 12:09:21,Position Filled
9157,Offer,Assistant Professor,2013-12-25 17:49:49,Awaiting Response,2022-06-07 12:14:53,Incomplete Application
9158,Offer,Professor,2005-06-18 10:23:09,Awaiting Response,2014-11-14 10:14:30,Not Qualified
9159,Rejection,Associate Professor,2011-08-01 05:47:18,Awaiting Response,2021-07-13 02:27:45,Not Qualified
9160,Offer,Assistant Professor,2023-10-11 09:22:11,Awaiting Response,2003-08-18 18:41:38,Position Filled
9161,Rejection,Associate Professor,2011-07-12 00:50:35,Awaiting Response,2017-10-09 17:45:03,Position Filled
9162,Rejection,Assistant Professor,2007-03-13 03:19:30,Awaiting Response,2003-07-04 18:23:38,Not Qualified
9163,Rejection,Professor,2019-01-19 19:37:18,Awaiting Response,2015-09-15 07:54:42,Incomplete Application
9164,Offer,Professor,2022-02-06 02:17:45,Awaiting Response,2022-11-02 02:52:07,Not Qualified
9165,Rejection,Professor,2009-11-11 01:24:33,Awaiting Response,2012-12-07 17:41:08,Position Filled
