name,abbreviation,max_faculty_capacity,current_number_of_faculty,academic_division
Mathematics,PHYS,35,9,Science
Computer Science,PHYS,42,9,Arts
Mathematics,CS,99,12,Engineering
Computer Science,PHYS,55,10,Arts
Mathematics,CS,28,14,Engineering
Mathematics,CS,39,12,Engineering
Physics,PHYS,31,16,Engineering
Computer Science,CS,48,11,Science
Physics,PHYS,98,15,Arts
Mathematics,PHYS,31,18,Engineering
Computer Science,CS,81,12,Science
Physics,MATH,35,14,Arts
Physics,PHYS,77,9,Science
Mathematics,PHYS,30,7,Science
Physics,CS,77,18,Arts
Computer Science,CS,68,6,Science
Mathematics,CS,96,10,Engineering
Mathematics,MATH,90,11,Engineering
Mathematics,PHYS,69,17,Engineering
Physics,PHYS,89,20,Engineering
Mathematics,CS,48,11,Science
Computer Science,CS,40,19,Science
Computer Science,CS,64,17,Science
Computer Science,CS,89,12,Arts
Computer Science,MATH,46,20,Engineering
Computer Science,PHYS,23,20,Science
Computer Science,MATH,28,18,Science
Physics,CS,28,11,Engineering
Mathematics,MATH,79,20,Science
Mathematics,PHYS,22,13,Engineering
Computer Science,MATH,35,10,Arts
Mathematics,MATH,85,17,Science
Computer Science,CS,53,15,Science
Mathematics,CS,45,10,Arts
Computer Science,CS,24,14,Arts
Physics,CS,69,9,Science
Computer Science,MATH,80,12,Engineering
Mathematics,PHYS,37,8,Arts
Computer Science,PHYS,23,16,Science
Computer Science,PHYS,33,6,Science
Physics,MATH,23,6,Arts
Mathematics,CS,40,12,Engineering
Physics,MATH,22,12,Arts
Computer Science,CS,48,17,Arts
Physics,PHYS,50,16,Arts
Physics,MATH,61,19,Arts
Physics,PHYS,42,7,Arts
Physics,PHYS,89,9,Engineering
Physics,PHYS,45,15,Arts
Mathematics,CS,49,13,Arts
Mathematics,CS,54,18,Arts
Computer Science,MATH,90,8,Science
Computer Science,CS,50,5,Engineering
Mathematics,PHYS,39,12,Engineering
Physics,CS,83,20,Engineering
Computer Science,PHYS,26,10,Engineering
Mathematics,CS,36,19,Engineering
Mathematics,CS,22,11,Engineering
Mathematics,MATH,73,12,Science
Mathematics,PHYS,27,17,Arts
Physics,MATH,71,20,Engineering
Computer Science,CS,59,7,Science
Physics,CS,73,15,Engineering
Mathematics,PHYS,89,20,Arts
Computer Science,CS,98,6,Arts
Physics,PHYS,43,9,Engineering
Computer Science,MATH,87,20,Science
Mathematics,MATH,41,20,Science
Mathematics,CS,52,13,Science
Mathematics,CS,83,7,Science
Computer Science,MATH,45,7,Arts
Computer Science,MATH,59,13,Engineering
Mathematics,CS,69,6,Science
Physics,MATH,94,10,Arts
Mathematics,PHYS,74,7,Science
Physics,PHYS,83,9,Science
Computer Science,MATH,95,10,Science
Physics,PHYS,45,7,Arts
Computer Science,PHYS,81,13,Engineering
Computer Science,PHYS,67,8,Arts
Computer Science,CS,38,20,Engineering
Computer Science,CS,91,12,Engineering
Mathematics,MATH,28,17,Science
Mathematics,MATH,52,17,Arts
Physics,MATH,95,13,Science
Physics,PHYS,69,6,Arts
Computer Science,MATH,45,11,Science
Physics,CS,86,6,Science
Computer Science,CS,41,19,Arts
Mathematics,CS,97,9,Arts
Physics,MATH,97,19,Science
Physics,CS,74,14,Engineering
Mathematics,CS,27,13,Engineering
Mathematics,MATH,42,11,Arts
Mathematics,MATH,78,14,Arts
Physics,CS,64,13,Arts
Computer Science,MATH,47,11,Science
Computer Science,CS,36,19,Science
Computer Science,CS,74,12,Science
Physics,PHYS,45,18,Arts
Mathematics,CS,86,10,Engineering
Computer Science,MATH,89,11,Science
Physics,PHYS,47,9,Science
Computer Science,CS,56,13,Science
Mathematics,MATH,59,17,Science
Physics,MATH,65,20,Science
Computer Science,MATH,40,19,Engineering
Computer Science,CS,35,14,Science
Mathematics,MATH,53,7,Science
Physics,MATH,43,7,Arts
Computer Science,MATH,48,17,Engineering
Mathematics,CS,59,11,Science
Mathematics,PHYS,58,9,Engineering
Physics,PHYS,98,12,Engineering
Physics,CS,59,6,Engineering
Physics,MATH,33,12,Arts
Mathematics,CS,41,7,Arts
Mathematics,CS,57,19,Science
Physics,MATH,60,15,Arts
Mathematics,CS,93,8,Engineering
Computer Science,PHYS,64,10,Science
Mathematics,PHYS,78,20,Engineering
Mathematics,MATH,93,18,Arts
Computer Science,PHYS,76,5,Arts
Computer Science,MATH,75,16,Engineering
Physics,MATH,82,17,Science
Mathematics,PHYS,39,5,Arts
Computer Science,PHYS,26,11,Science
Computer Science,CS,32,11,Engineering
Mathematics,MATH,45,20,Science
Physics,CS,55,14,Engineering
Mathematics,CS,77,17,Science
Physics,MATH,53,5,Science
Computer Science,MATH,66,17,Engineering
Mathematics,PHYS,47,11,Engineering
Computer Science,CS,31,17,Engineering
Mathematics,PHYS,56,16,Engineering
Physics,MATH,37,18,Science
Computer Science,CS,20,10,Engineering
Mathematics,CS,27,13,Arts
Mathematics,MATH,50,8,Science
Physics,PHYS,42,20,Arts
Computer Science,PHYS,21,18,Science
Computer Science,PHYS,54,17,Engineering
Computer Science,MATH,53,7,Engineering
Computer Science,PHYS,78,20,Science
Physics,MATH,71,5,Arts
Computer Science,PHYS,85,17,Science
Mathematics,PHYS,53,20,Engineering
Physics,MATH,96,10,Science
Physics,PHYS,95,7,Engineering
Physics,MATH,60,19,Engineering
Mathematics,MATH,64,20,Science
Mathematics,MATH,59,6,Arts
Mathematics,MATH,95,19,Engineering
Mathematics,CS,83,16,Arts
Computer Science,PHYS,84,7,Engineering
Computer Science,CS,72,12,Engineering
Physics,PHYS,80,16,Science
Computer Science,MATH,36,17,Engineering
Computer Science,PHYS,69,13,Science
Mathematics,MATH,84,10,Science
Mathematics,CS,96,20,Science
Physics,MATH,70,10,Arts
Computer Science,MATH,34,14,Arts
Mathematics,CS,46,19,Science
Mathematics,MATH,30,19,Arts
Physics,CS,40,12,Science
Physics,CS,90,6,Science
Physics,MATH,80,20,Arts
Computer Science,CS,54,20,Science
Physics,MATH,59,9,Science
Computer Science,CS,25,11,Arts
Physics,PHYS,77,6,Engineering
Computer Science,CS,41,11,Arts
Computer Science,CS,33,16,Arts
Computer Science,PHYS,45,9,Arts
Physics,MATH,72,14,Engineering
Mathematics,CS,29,14,Arts
Physics,PHYS,42,14,Engineering
Mathematics,MATH,54,8,Arts
Computer Science,PHYS,37,18,Arts
Physics,CS,46,14,Science
Computer Science,CS,74,11,Arts
Mathematics,MATH,73,5,Engineering
Computer Science,CS,70,13,Engineering
Computer Science,PHYS,79,20,Engineering
Computer Science,CS,89,20,Science
Physics,MATH,71,9,Engineering
Computer Science,PHYS,73,9,Science
Computer Science,PHYS,78,15,Science
Physics,CS,65,15,Science
Computer Science,CS,29,7,Science
Computer Science,CS,76,5,Science
Physics,CS,60,16,Science
Mathematics,PHYS,95,10,Arts
Mathematics,CS,94,5,Science
Mathematics,CS,67,12,Arts
Computer Science,CS,21,17,Arts
Computer Science,MATH,96,12,Science
Mathematics,CS,79,15,Engineering
Mathematics,MATH,31,8,Science
Mathematics,MATH,39,10,Engineering
Physics,PHYS,57,19,Science
Computer Science,PHYS,67,14,Science
Physics,MATH,57,17,Arts
Computer Science,CS,34,11,Arts
Mathematics,MATH,79,16,Engineering
Physics,PHYS,69,6,Engineering
Physics,PHYS,51,20,Science
Computer Science,CS,73,9,Science
Computer Science,PHYS,100,12,Engineering
Computer Science,CS,69,18,Engineering
Mathematics,CS,73,5,Science
Mathematics,MATH,51,12,Science
Computer Science,CS,39,9,Science
Physics,CS,57,16,Science
Computer Science,CS,64,5,Arts
Mathematics,CS,27,16,Science
Computer Science,MATH,79,9,Science
Mathematics,CS,26,13,Science
Computer Science,MATH,89,9,Arts
Computer Science,MATH,51,8,Arts
Mathematics,CS,70,20,Engineering
Physics,CS,70,7,Engineering
Computer Science,CS,38,16,Arts
Computer Science,MATH,88,8,Engineering
Mathematics,PHYS,59,14,Science
Mathematics,MATH,62,13,Science
Mathematics,CS,70,20,Science
Mathematics,MATH,48,14,Engineering
Physics,PHYS,56,9,Science
Mathematics,MATH,85,15,Engineering
Mathematics,MATH,24,8,Arts
Physics,PHYS,41,11,Arts
Mathematics,PHYS,93,8,Arts
Physics,CS,85,11,Science
Mathematics,MATH,57,8,Engineering
Computer Science,PHYS,92,6,Science
Physics,MATH,36,8,Arts
Mathematics,PHYS,95,11,Engineering
Mathematics,MATH,94,11,Engineering
Computer Science,MATH,26,7,Engineering
Mathematics,PHYS,83,10,Arts
Mathematics,CS,83,19,Arts
Physics,CS,26,16,Arts
Physics,PHYS,27,12,Engineering
Physics,CS,32,14,Engineering
Mathematics,MATH,26,6,Arts
Physics,PHYS,88,14,Engineering
Physics,PHYS,81,8,Engineering
Mathematics,CS,62,7,Arts
Physics,CS,89,8,Arts
Computer Science,CS,21,6,Engineering
Computer Science,PHYS,55,9,Engineering
Mathematics,CS,30,18,Science
Mathematics,MATH,73,20,Engineering
Physics,MATH,68,13,Science
Computer Science,CS,53,6,Engineering
Computer Science,CS,100,7,Engineering
Mathematics,MATH,60,5,Arts
Physics,MATH,65,15,Science
Computer Science,MATH,87,11,Engineering
Mathematics,CS,80,15,Engineering
Mathematics,MATH,72,13,Science
Mathematics,MATH,35,5,Arts
Computer Science,MATH,61,15,Engineering
Mathematics,MATH,53,17,Science
Computer Science,CS,74,6,Engineering
Physics,MATH,65,16,Engineering
Computer Science,CS,27,20,Engineering
Computer Science,CS,96,9,Science
Mathematics,CS,66,14,Engineering
Mathematics,CS,99,8,Science
Mathematics,CS,30,20,Engineering
Computer Science,MATH,56,17,Arts
Computer Science,MATH,63,10,Science
Computer Science,MATH,39,7,Arts
Physics,MATH,39,15,Engineering
Physics,PHYS,35,16,Science
Mathematics,MATH,67,12,Science
Mathematics,MATH,94,16,Engineering
Computer Science,CS,90,13,Engineering
Physics,CS,50,18,Science
Computer Science,MATH,27,11,Science
Physics,PHYS,70,8,Science
Physics,CS,51,13,Engineering
Mathematics,MATH,26,12,Engineering
Computer Science,CS,31,11,Engineering
Physics,PHYS,33,9,Engineering
Mathematics,MATH,98,9,Science
Mathematics,CS,44,20,Science
Mathematics,MATH,32,10,Science
Mathematics,CS,84,16,Arts
Mathematics,PHYS,85,14,Engineering
Computer Science,CS,79,18,Arts
Mathematics,PHYS,29,11,Engineering
Mathematics,CS,65,13,Science
Computer Science,PHYS,79,7,Science
Mathematics,CS,81,8,Science
Physics,MATH,50,17,Arts
Mathematics,CS,20,13,Arts
Computer Science,PHYS,69,11,Science
Computer Science,PHYS,26,9,Science
Computer Science,PHYS,33,8,Arts
Computer Science,CS,75,14,Arts
Mathematics,PHYS,93,14,Engineering
Physics,PHYS,70,18,Arts
Mathematics,PHYS,45,6,Arts
Mathematics,PHYS,52,19,Arts
Mathematics,MATH,25,11,Arts
Computer Science,PHYS,43,9,Engineering
Computer Science,MATH,55,13,Arts
Computer Science,CS,85,16,Arts
Computer Science,CS,74,8,Arts
Computer Science,PHYS,39,20,Engineering
Physics,MATH,38,6,Science
Mathematics,PHYS,62,11,Science
Mathematics,MATH,90,7,Engineering
Physics,PHYS,60,8,Engineering
Mathematics,PHYS,53,9,Arts
Physics,MATH,37,14,Engineering
Computer Science,PHYS,40,8,Science
Physics,MATH,62,12,Science
Physics,PHYS,99,7,Engineering
Computer Science,MATH,43,5,Arts
Computer Science,PHYS,99,13,Science
Mathematics,CS,30,12,Engineering
Physics,MATH,76,13,Arts
Physics,PHYS,61,19,Science
Mathematics,CS,35,8,Science
Physics,MATH,73,10,Engineering
Physics,MATH,59,18,Engineering
Physics,PHYS,45,14,Arts
Physics,PHYS,47,10,Science
Physics,CS,60,6,Science
Computer Science,PHYS,98,18,Engineering
Mathematics,CS,62,11,Arts
Computer Science,PHYS,42,5,Arts
Physics,CS,24,19,Engineering
Computer Science,MATH,90,10,Arts
Mathematics,CS,91,18,Engineering
Physics,CS,77,7,Science
Physics,PHYS,45,11,Engineering
Physics,CS,99,9,Engineering
Physics,PHYS,22,11,Arts
Physics,CS,36,8,Arts
Physics,MATH,75,8,Science
Mathematics,CS,81,15,Engineering
Mathematics,PHYS,94,19,Science
Mathematics,MATH,26,15,Engineering
Physics,MATH,36,10,Arts
Physics,MATH,69,17,Arts
Physics,PHYS,61,10,Engineering
Computer Science,MATH,21,17,Engineering
Computer Science,CS,97,9,Engineering
Physics,MATH,73,5,Arts
Physics,MATH,21,14,Engineering
Mathematics,MATH,62,17,Science
Mathematics,MATH,44,15,Science
Computer Science,CS,28,9,Arts
Computer Science,PHYS,87,5,Engineering
Physics,PHYS,49,13,Arts
Mathematics,PHYS,41,15,Engineering
Mathematics,CS,27,14,Science
Physics,CS,24,20,Arts
Mathematics,PHYS,98,8,Engineering
Mathematics,CS,23,20,Science
Mathematics,CS,65,6,Arts
Physics,PHYS,21,14,Arts
Physics,MATH,84,15,Engineering
Computer Science,MATH,24,11,Arts
Physics,CS,95,14,Science
Mathematics,PHYS,32,18,Engineering
Physics,MATH,25,14,Engineering
Computer Science,PHYS,44,6,Science
Physics,MATH,22,19,Arts
Physics,PHYS,21,9,Engineering
Physics,CS,63,10,Engineering
Physics,CS,58,18,Engineering
Physics,MATH,46,8,Science
Mathematics,MATH,86,12,Science
Computer Science,PHYS,86,20,Science
Mathematics,CS,65,16,Arts
Physics,PHYS,42,16,Arts
Computer Science,MATH,66,10,Arts
Computer Science,PHYS,34,18,Arts
Mathematics,CS,60,19,Engineering
Computer Science,CS,78,17,Arts
Physics,PHYS,86,13,Arts
Mathematics,MATH,52,13,Science
Physics,CS,68,14,Arts
Computer Science,PHYS,41,12,Science
Mathematics,MATH,44,12,Arts
Mathematics,CS,39,9,Arts
Computer Science,MATH,73,6,Science
Computer Science,MATH,80,5,Science
Physics,PHYS,79,14,Science
Computer Science,PHYS,99,20,Arts
Computer Science,MATH,40,15,Engineering
Mathematics,MATH,83,8,Arts
Computer Science,PHYS,52,12,Engineering
Computer Science,MATH,34,20,Engineering
Computer Science,MATH,36,7,Arts
Computer Science,MATH,22,16,Engineering
Mathematics,MATH,69,15,Engineering
Mathematics,PHYS,86,19,Arts
Mathematics,PHYS,99,16,Arts
Physics,PHYS,92,10,Engineering
Physics,PHYS,63,20,Science
Physics,MATH,88,7,Engineering
Mathematics,PHYS,22,11,Engineering
Mathematics,PHYS,94,11,Engineering
Computer Science,MATH,100,15,Engineering
Computer Science,MATH,40,13,Engineering
Physics,CS,98,14,Engineering
Mathematics,CS,39,12,Engineering
Mathematics,MATH,28,6,Arts
Physics,MATH,57,8,Science
Computer Science,CS,40,5,Engineering
Mathematics,CS,57,9,Engineering
Physics,MATH,83,18,Engineering
Mathematics,CS,80,10,Science
Computer Science,CS,45,5,Engineering
Mathematics,CS,53,9,Arts
Mathematics,MATH,81,18,Engineering
Physics,CS,86,12,Arts
Mathematics,MATH,93,19,Science
Computer Science,CS,62,7,Arts
Mathematics,CS,36,16,Engineering
Physics,MATH,97,14,Engineering
Physics,CS,85,11,Engineering
Physics,MATH,83,9,Engineering
Mathematics,PHYS,32,19,Science
Physics,CS,53,5,Engineering
Mathematics,PHYS,31,16,Engineering
Computer Science,MATH,75,19,Science
Mathematics,MATH,33,6,Engineering
Computer Science,MATH,62,19,Arts
Physics,CS,36,16,Engineering
Mathematics,CS,32,7,Arts
Physics,PHYS,75,6,Arts
Mathematics,MATH,35,16,Arts
Computer Science,MATH,37,15,Engineering
Mathematics,MATH,63,20,Science
Physics,MATH,95,17,Science
Mathematics,MATH,26,17,Arts
Physics,CS,71,13,Science
Mathematics,PHYS,42,10,Engineering
Physics,PHYS,80,12,Science
Computer Science,MATH,84,9,Arts
Computer Science,PHYS,99,10,Arts
Physics,PHYS,62,16,Science
Physics,CS,98,9,Engineering
Mathematics,MATH,53,20,Science
Computer Science,CS,97,17,Science
Mathematics,CS,94,19,Science
Physics,CS,79,19,Engineering
Mathematics,PHYS,36,20,Arts
Computer Science,MATH,38,14,Engineering
Physics,MATH,67,9,Science
Mathematics,MATH,22,17,Engineering
Physics,MATH,25,17,Arts
Computer Science,MATH,39,8,Arts
Computer Science,PHYS,60,16,Engineering
Mathematics,PHYS,97,14,Arts
Physics,MATH,56,9,Engineering
Computer Science,PHYS,93,19,Science
Computer Science,PHYS,71,6,Engineering
Computer Science,PHYS,63,16,Science
Physics,PHYS,34,9,Arts
Physics,MATH,87,14,Arts
Mathematics,PHYS,58,5,Engineering
Physics,PHYS,23,10,Engineering
Physics,MATH,63,17,Arts
Computer Science,PHYS,49,13,Engineering
Mathematics,CS,75,14,Engineering
Physics,MATH,75,6,Science
Physics,CS,23,11,Engineering
Physics,MATH,88,20,Engineering
Computer Science,CS,30,17,Arts
Mathematics,MATH,67,12,Science
Physics,PHYS,74,8,Engineering
Physics,PHYS,56,7,Arts
Physics,CS,78,14,Science
Physics,CS,100,8,Arts
Computer Science,PHYS,93,12,Engineering
Physics,CS,96,9,Engineering
Mathematics,CS,41,19,Science
Physics,PHYS,39,8,Arts
Physics,PHYS,70,6,Engineering
Physics,MATH,49,15,Arts
Computer Science,CS,97,6,Science
Physics,PHYS,65,15,Engineering
Physics,CS,64,11,Engineering
Physics,CS,47,8,Engineering
Computer Science,MATH,38,8,Science
Mathematics,MATH,77,20,Science
Computer Science,PHYS,74,15,Science
Mathematics,PHYS,62,13,Arts
Computer Science,CS,44,12,Arts
Computer Science,PHYS,96,5,Engineering
Mathematics,CS,33,6,Arts
Computer Science,CS,51,19,Arts
Mathematics,MATH,67,8,Arts
Physics,MATH,64,12,Arts
Physics,CS,25,15,Engineering
Mathematics,CS,25,9,Science
Mathematics,MATH,70,17,Arts
Mathematics,CS,88,8,Science
Physics,MATH,23,7,Arts
Physics,MATH,99,15,Arts
Computer Science,PHYS,99,13,Arts
Mathematics,PHYS,93,8,Engineering
Physics,MATH,73,15,Engineering
Physics,MATH,54,11,Arts
Computer Science,MATH,63,8,Science
Mathematics,MATH,46,6,Science
Computer Science,CS,90,18,Science
Mathematics,MATH,39,20,Arts
Computer Science,CS,46,16,Science
Physics,MATH,72,7,Arts
Mathematics,CS,75,11,Arts
Physics,PHYS,66,19,Arts
Computer Science,PHYS,90,17,Science
Physics,MATH,96,17,Arts
Physics,CS,68,12,Arts
Mathematics,CS,77,6,Arts
Physics,MATH,52,12,Science
Physics,CS,86,14,Arts
Physics,CS,79,13,Engineering
Mathematics,MATH,78,11,Science
Mathematics,PHYS,75,6,Arts
Computer Science,MATH,26,8,Engineering
Mathematics,PHYS,29,20,Arts
Computer Science,CS,58,5,Engineering
Physics,CS,50,13,Engineering
Mathematics,MATH,29,5,Science
Mathematics,CS,29,15,Engineering
Mathematics,MATH,35,15,Arts
Physics,PHYS,79,12,Engineering
Mathematics,PHYS,26,16,Engineering
Computer Science,PHYS,88,17,Science
Mathematics,MATH,66,8,Science
Mathematics,PHYS,33,13,Arts
Mathematics,CS,97,15,Arts
Computer Science,PHYS,100,19,Engineering
Computer Science,PHYS,23,14,Science
Computer Science,CS,52,18,Arts
Mathematics,PHYS,48,6,Engineering
Computer Science,MATH,90,12,Engineering
Physics,PHYS,22,13,Arts
Computer Science,CS,97,16,Engineering
Mathematics,PHYS,28,19,Engineering
Computer Science,PHYS,66,6,Engineering
Mathematics,MATH,34,16,Arts
Mathematics,MATH,60,8,Science
Mathematics,MATH,52,7,Engineering
Physics,PHYS,41,18,Science
Physics,PHYS,48,20,Science
Computer Science,CS,95,11,Engineering
Physics,PHYS,85,10,Engineering
Computer Science,PHYS,46,10,Engineering
Physics,PHYS,38,7,Science
Mathematics,PHYS,21,15,Science
Physics,CS,45,12,Arts
Computer Science,CS,77,10,Engineering
Computer Science,MATH,40,20,Engineering
Mathematics,MATH,40,15,Engineering
Physics,PHYS,22,7,Science
Mathematics,MATH,97,12,Science
Computer Science,MATH,42,11,Science
Mathematics,PHYS,38,16,Engineering
Computer Science,CS,64,8,Engineering
Mathematics,CS,56,5,Engineering
Mathematics,MATH,36,8,Arts
Physics,MATH,47,7,Arts
Physics,MATH,29,9,Engineering
Computer Science,PHYS,86,16,Science
Mathematics,MATH,26,18,Arts
Physics,CS,45,13,Science
Mathematics,PHYS,30,8,Arts
Computer Science,CS,91,15,Arts
Physics,PHYS,57,5,Science
Physics,MATH,40,9,Arts
Physics,PHYS,78,8,Science
Physics,MATH,55,20,Engineering
Physics,PHYS,55,14,Arts
Computer Science,CS,89,13,Arts
Physics,MATH,55,7,Science
Computer Science,MATH,42,12,Arts
Computer Science,CS,77,16,Science
Computer Science,PHYS,35,5,Science
Mathematics,CS,87,11,Engineering
Physics,MATH,80,20,Science
Mathematics,CS,91,13,Arts
Mathematics,MATH,57,11,Arts
Physics,CS,47,16,Arts
Computer Science,CS,41,10,Science
Computer Science,CS,85,8,Engineering
Mathematics,CS,39,16,Engineering
Mathematics,PHYS,89,6,Arts
Computer Science,PHYS,55,15,Arts
Mathematics,CS,97,7,Science
Computer Science,MATH,57,18,Arts
Mathematics,CS,35,6,Arts
Computer Science,CS,34,13,Engineering
Computer Science,MATH,48,19,Arts
